1,0|42|138.39
2,0|25,40|225.15
2,1|19,17|221.19
3,0|43,44,46,33|333.25998
3,1|43,44|228.94998
3,2|43,44,1,17,19|450.13998
4,0|49,21|202.14
4,1|49,21,0,42|340.52997
4,2|49,21,40,25|387.7
4,3|49,21,0,33,46,44,43|535.39996
5,0|9,17,1,42|346.36002
5,1|9,17|207.97
5,2|10,19|221.81
5,3|11,6,18,37|372.3
5,4|9,17,1,42,0,21,49|548.5
6,0|45,17,1,42|361.63998
6,1|45,17|223.25
6,2|45,17,19|252.06
6,3|18,37|247.65
6,4|45,17,1,42,0,21,49|563.77997
6,5|11|124.65
7,0|15,39,27,13,33|424.04
7,1|15,39,27,13|362.53003
7,2|15,39,27,13,1,17,19|583.72003
7,3|15,41|280.13
7,4|15,39,27,13,33,0,21,49|626.18
7,5|15,39,27,13,1,17,9|570.50006
7,6|15,41,3,37,18|527.78
8,0|10,17,1,42|353.16
8,1|10,17|214.77
8,2|16|158.98001
8,3|10,17,1,44,43|443.72
8,4|16,31,25,40,21,49|533.05
8,5|32|109.43
8,6|9,29|211.65
8,7|10,17,1,13,27,39,15|577.30005
9,0|17,1,42|326.27
9,1|17|187.88
9,2|10,19|201.80002
9,3|29,6,18,37|364.63998
9,4|17,1,42,0,21,49|528.41
9,6|29|116.99
9,7|17,1,13,27,39,15|550.41003
10,0|17,1,42|254.34
10,1|17|115.950005
10,2|19|124.51
10,3|17,1,44,43|344.9
10,4|17,1,42,0,21,49|456.47998
10,6|45|135.28
10,7|17,1,13,27,39,15|478.48004
11,0|29,17,1,42|358.93002
11,1|29,17|220.54001
11,2|29,10,19|239.73001
11,3|6,18,37|314.41
11,4|29,17,1,42,0,21,49|561.07
11,7|29,17,1,13,27,39,15|583.07007
11,8|9|154.65001
11,10|29|115.22
12,0|34,6,45,17,1,42|508.94998
12,1|34,6,45,17|370.56
12,2|34,6,45,17,19|399.37
12,3|14,18,37|253.53
12,4|34,6,45,17,1,42,0,21,49|711.09
12,5|34,6,11|271.96002
12,6|34|147.31
12,7|14,18,37,3,41,15|533.66
12,8|34,6,29,9|358.96
12,9|34,6,29|264.3
12,10|34,6,45|282.59
12,11|34,6|214.07
13,0|33|157.37
13,2|1,17,19|317.05002
13,3|27,43|189.48999
13,4|33,0,21,49|359.50998
13,5|1,17,9|303.83
13,6|1,17,45|319.11
13,7|27,39,15|266.67
13,8|1,17,10|310.63
13,9|1,17|283.74
13,10|1,17|211.81
13,11|1,17,29|316.40002
13,12|27,43,37,18,14|390.76
14,0|34,6,45,17,1,42|488.88998
14,1|34,6,45,17|350.5
14,2|34,6,45,17,19|379.31
14,3|18,37|216.69
14,4|34,6,45,17,1,42,0,21,49|691.03
14,5|34,6,11|251.90001
14,6|34|127.25
14,7|18,37,3,41,15|496.82
14,8|34,6,29,9|338.9
14,9|34,6,29|244.23999
14,10|34,6,45|262.53
14,11|34,6|194.01001
14,13|18,37,43,27|353.92
15,0|39,27,13,33|328.56
15,1|39,27,13|267.05
15,2|39,27,13,1,17,19|488.24
15,3|41|184.65
15,4|39,27,13,33,0,21,49|530.7
15,5|39,27,13,1,17,9|475.02
15,6|41,3,37,18|432.3
15,8|39,27,13,1,17,10|481.82
15,9|39,27,13,1,17|454.93
15,10|39,27,13,1,17|383.0
15,11|39,27,13,1,17,29|487.58997
15,12|41,3,37,18,14|438.18
15,13|39,27|171.19
15,14|41,3,37,18|401.34
16,0|31,25,40|307.68
16,1|19,17|262.64
16,3|19,17,1,44,43|491.59
16,4|31,25,40,21,49|470.23
16,5|8,32|172.25
16,6|8,9,29|274.47
16,7|19,17,1,13,27,39,15|625.17
16,9|8|157.48001
16,10|8|161.64
16,11|8,9|217.47002
16,12|8,9,29,6,34|421.78
16,13|19,17,1|358.5
16,14|8,9,29,6,34|401.72
16,15|19,17,1,13,27,39|529.69
17,0|1,42|234.58
17,2|19|125.0
17,3|1,44,43|325.13998
17,4|1,42,0,21,49|436.72
17,5|9|111.78
17,6|45|127.06
17,7|1,13,27,39,15|458.72003
17,8|10|118.58
17,11|29|124.35
17,12|45,6,34|274.37
17,13|1|192.05
17,14|45,6,34|254.31
17,15|1,13,27,39|363.24002
17,16|19|166.45001
18,0|37,43,44,46,33|428.9
18,1|6,45,17|323.0
18,2|6,45,17,19|351.81
18,3|37|147.9
18,4|37,43,44,46,33,0,21,49|631.04
18,5|6,11|224.40001
18,7|37,3,41,15|428.03
18,8|6,29,9|311.4
18,9|6,29|216.73999
18,10|6,45|235.03
18,11|6|166.51001
18,12|14|105.630005
18,13|37,43,27|285.13
18,15|37,3,41|332.55
18,16|6,29,9,8|374.22
18,17|6,45|226.81
19,0|25,40|260.69
19,1|17|185.09
19,3|17,1,44,43|414.03998
19,4|25,40,21,49|423.24
19,5|10|185.71
19,6|17,45|215.96
19,7|17,1,13,27,39,15|547.62006
19,8|16|140.37
19,9|10|165.70001
19,11|10,29|203.63
19,12|17,45,6,34|363.27
19,13|17,1|280.95
19,14|17,45,6,34|343.21
19,15|17,1,13,27,39|452.14005
19,18|17,45,6|315.71002
20,0|8,10,17,1,42|358.25003
20,1|8,10,17|219.86002
20,2|16|156.70001
20,3|8,10,17,1,44,43|448.81
20,4|16,31,25,40,21,49|530.77
20,5|8,32|114.520004
20,6|9,29|216.66998
20,7|8,10,17,1,13,27,39,15|582.3901
20,10|8|103.91
