1,0|73,149|206.34
2,0|27|110.28999
2,1|42,181,149,73|315.16
3,0|5,17,102,181|316.62
3,1|61,75|226.56
3,2|5,159,53,55|407.04
4,0|90,152,102,181|305.85
4,1|118,34,8|281.53003
4,2|90,152,159,53,55|393.08
4,3|195|111.06
5,0|17,102,181|217.13
5,1|8|174.84
5,2|159,53,55|307.55
5,4|118|108.25
6,0|152,102,181|268.33002
6,1|5,8|255.46
6,2|152,159,53,55|355.56003
6,3|44|128.38
7,0|37,165,154|267.86
7,1|151|103.66
7,2|37,165,154,27|366.65997
7,3|147,23,46,79|321.30002
7,4|151,1,8,34,118|385.19
7,5|151,1,8|278.5
7,6|151,1,8,5|359.12
8,0|183,149|197.01001
8,2|183,149,181,42|305.83002
8,3|61|153.54001
8,4|34,118|197.39
8,6|5|171.32
8,7|1,151|187.8
9,0|4,90,152,102,181|378.83002
9,1|195,124,80,75|335.83997
9,2|4,90,152,159,53,55|466.06
9,3|38|126.549995
9,5|195|172.76999
9,6|112|120.91
9,7|195,124,80,75,1,151|439.49997
9,8|195,168,34|255.82
10,0|57,172,121,39,181|420.13
10,1|135,192,90,5,8|480.16003
10,2|72,108,56,106,129|449.52
10,3|135,192,32,195|313.54
10,4|135,192|203.18001
10,5|135,192,90|305.32
10,6|135,142|225.97998
10,7|135,192,90,5,8,1,151|583.82
10,8|135,192,90,5|396.02002
10,9|194,190|214.51001
11,0|38,44,5,17,102,181|409.34
11,1|19,3,61,75|327.32
11,2|38,44,114,159,53,55|496.60004
11,3|19|100.759995
11,4|110|143.45
11,5|38,44|192.20999
11,6|110|186.36
11,7|103,116,155,95,49,23,147|417.71
11,8|19,3,61|254.29999
11,10|109,71,194|302.6
12,0|22,172,121,39,181|363.86002
12,1|192,90,5,8|374.55
12,2|22,172,156,131,119|399.83
12,3|32,195|207.88
12,5|192,90|199.70999
12,6|142|120.03999
12,7|192,90,5,8,1,151|478.21
12,8|192,90,5|290.40997
12,9|142|112.130005
12,10|135|106.049995
12,11|142,9|210.75
13,0|188,56,16,64|391.22998
13,1|161,22,6,5,8|490.95
13,2|188,177,87,129|395.44
13,3|57,192,32,195|350.51
13,4|57,192|240.15001
13,5|161,22,6|316.11002
13,6|161,22|235.49
13,7|161,22,6,5,8,1,151|594.61
13,8|161,22,6,5|406.81
13,9|153,142|254.76
13,11|153,142,9|353.38
13,12|153|147.7
14,0|27|118.770004
14,1|184,115,178|312.68
14,3|27,181,102,17,5|434.22998
14,4|27,181,102,152,90|423.46
14,5|27,181,102,17|334.74
14,6|27,181,102,152|385.94
14,7|184,115,45,37|354.94
14,8|27,0,149,183|315.78
14,9|27,181,102,152,90,4|496.44
14,10|119,105,66,56,108,72|492.79
14,11|27,181,102,17,5,44,38|526.95
14,12|119,131,156,172,22|439.77997
14,13|148,122,87,177,188|439.33002
15,0|8,183,149|283.49
15,1|46|142.59
15,2|20,127,120,64,55|384.26
15,4|124|185.42
15,5|61|106.68
15,6|124|181.5
15,7|46,23,147|226.20999
15,9|33,110|219.28
15,10|124,4,192,135|388.6
15,11|116,103|193.65001
15,12|124,4|282.95
15,13|124,6,22,161|416.99002
15,14|8,183,149,0,27|402.25998
16,0|64|124.5
16,1|120,183|265.26
16,2|137,119|158.16
16,3|58,114,124|276.78
16,4|180,152,90|262.49
16,5|180,152|179.66
16,6|180,152|224.97
16,7|63,149,189,89|355.75
16,8|53,17|212.11
16,9|156,172,22,192|321.66
16,10|156,172,57|300.07
16,11|58,114,44,38|363.36002
16,12|156,172,22|243.79999
16,13|56,188|266.72998
16,14|137,119|198.11
16,15|91,136,93|277.37
17,0|102,181|121.47
17,1|125|156.74
17,2|199,55|214.9
17,3|5|195.15
17,4|152,90|185.56
17,6|152|148.04001
17,7|183,73,31|251.47
17,9|152,90,4|258.54
17,10|58,167,172,57|363.86996
17,11|5,44,38|287.87
17,12|152,6,142|268.08
17,13|58,167,172,161|348.33
17,14|102,181,27|239.07999
17,15|127,20|171.04001
17,16|53|115.61
18,0|95,176,96,149|340.93
18,1|46|169.51001
18,2|95,176,96,149,181,42|449.75
18,3|47|130.01999
18,4|41,146,44|235.93001
18,5|79|173.89001
18,6|155,124|238.57999
18,7|74,98|232.1
18,8|95|148.63
18,9|21,19,26|254.09001
18,10|41,146,44,32,192,135|439.02002
18,11|174,133|198.04001
18,12|41,146,44,32|333.36002
18,13|155,124,6,22,161|474.06998
18,14|95,176,96,149,0,27|459.69998
18,16|15,93,136,91|344.87
18,17|15,20,127|238.54
19,0|124,5,17,102,181|334.7
19,1|3,61,75|248.01001
19,2|168,152,159,53,55|424.09
19,4|38|109.26
19,5|124|117.56999
19,6|118|133.93
19,7|79,46,23,147|341.07
19,8|3,61|174.98999
19,9|26|111.55
19,10|110,192,135|309.15
19,12|110,192|203.54001
19,13|110,192,57|346.12
19,14|124,5,17,102,181,27|452.31
19,15|79|115.37
19,16|168,114,58|290.9
19,17|124,5|213.23
19,18|21|142.54001
20,0|125,149|254.05002
20,1|176|130.98999
20,2|127,120,64,55|348.98
20,4|168|164.84
20,6|5|155.32
20,7|46,23,147|232.31
20,9|44,195|209.82
20,10|168,112,192,135|367.72
20,11|3,19|196.45999
20,12|168,112|261.93
20,13|5,6,22,161|390.81
20,14|127,102,181,27|372.59
20,16|136,91|242.12
20,17|127|135.76001
20,18|15|102.78
20,19|3|117.149994
21,0|61,127,102,181|341.13
21,1|95,46|199.61002
21,2|61,136,199,55|434.58002
21,4|3,195|180.71
21,5|198|138.93
21,6|48,168|190.53
21,7|95,49,23,147|278.93
21,8|155,80|146.77
21,9|19,26|192.28001
21,10|3,195,32,192,135|383.19
21,11|133|141.91
21,12|3,195,32|277.53003
21,13|3,195,32,192,57|420.16003
21,14|61,127,102,181,27|458.74
21,16|198,5,152,180|318.59
21,17|61,136|219.89
22,0|172,121,39,181|296.09
22,1|6,5,8|345.66003
22,2|172,156,131,119|332.06003
22,3|112,195|211.43001
22,4|112|100.89
22,5|6|170.82
22,7|6,5,8,1,151|449.32004
22,8|6,5|261.52002
22,9|192|145.63
22,10|182,153|146.79999
22,11|192,26|241.41
22,13|161|145.29001
22,14|172,156,131,119|372.01
22,15|6,124|271.7
22,16|172,156|176.03
22,17|6,152|238.24
22,18|6,124,155|328.77997
22,19|112,38|209.93
22,20|6,5|245.52
22,21|6,168,48|280.73
23,0|73,149|265.97
23,2|166,178,154,27|368.15002
23,3|46,79|248.98999
23,4|46,93,168|324.69
23,5|46,80|227.01001
23,6|46,80,5|307.63
23,7|147|72.31
23,8|1|145.68
23,9|46,61,44,195|369.41
23,10|46,93,168,112,192,135|527.57
23,11|49,95,155,116,103|345.40002
23,12|46,93,168,112|421.78
23,13|46,80,5,6,22,161|543.12
23,14|166,178,115,184|364.36002
23,15|46|153.9
23,16|1,183,120|326.80002
23,17|1,125|218.28001
23,18|74|160.92
23,19|46,79|268.76
23,20|46|160.0
23,21|49,95|206.62
23,22|46,80,5,6|397.83002
24,0|52,19,124,5,17,102,181|477.37
24,1|59,150,21,95,46|369.66
24,2|52,38,44,114,159,53,55|566.65
24,3|52,19|164.12
24,4|11,110|223.53
24,5|52,19,124|260.24
24,6|11,110|266.44
24,7|30,94,18,74,98|446.91
24,8|59,133,48,93|306.06998
24,9|68|176.4
24,10|68,109,71,194|378.41998
24,12|68,9,142|288.52997
24,13|68,9,142,153|431.15997
24,14|52,19,124,5,17,102,181,27|594.98
24,15|59,150,155|230.99
24,16|52,38,44,114,58|433.41
24,17|52,19,124,5|355.9
24,18|30,94|214.81
24,19|52|142.67
24,20|59,133,48|245.72998
24,21|59,150|170.05
24,22|11,26,192|321.49
24,23|30,94,18,74|375.73
25,0|87,105,128|222.86002
25,1|175,53,102,183|378.99
25,2|40,148|204.38
25,3|175,58,114,124|381.25
25,4|177,172,22,112|282.9
25,5|175,58,152|284.25
25,6|177,172,22|272.21
25,7|169,63,149,189,89|467.89996
25,8|175,91,127|323.3
25,9|177,172,22,192|327.63998
25,10|162,139,161|272.44
25,11|177,172,22,192,26|423.41998
25,12|177,108,182|249.07999
25,13|173,188|201.58
25,14|40,148|248.20001
25,15|175,91,136,93|385.16003
