0|4|76.98
0|8|84.32
0|27|44.72
0|37|97.72
0|41|85.71
0|47|23.75
1|7|30.39
1|15|94.68
1|16|38.93
1|38|88.24
1|44|88.14
1|46|65.73
2|4|39.61
2|18|84.97
2|20|23.40
2|23|69.46
2|37|50.04
2|49|93.19
3|6|98.63
3|22|63.86
3|49|93.11
4|8|65.78
4|18|55.16
4|20|59.55
4|26|84.33
4|27|69.55
4|37|26.13
4|47|73.45
5|15|78.21
5|33|81.28
5|43|34.44
6|48|21.30
7|16|15.89
7|22|99.56
7|29|76.87
7|44|60.47
7|46|67.91
8|18|38.14
8|26|19.63
8|27|42.91
8|37|59.66
8|47|63.52
9|12|61.35
9|14|95.51
9|30|20.64
9|44|90.00
10|19|67.49
10|25|88.19
10|32|49.96
10|42|23.42
10|46|83.99
11|33|57.14
11|48|83.14
12|14|78.49
12|19|50.57
12|30|48.21
12|42|95.43
12|44|52.12
12|46|87.88
13|17|76.21
13|24|63.32
13|45|43.37
14|19|75.42
14|42|94.21
15|34|89.93
15|38|50.13
15|43|54.07
16|22|83.69
16|29|65.57
16|44|64.95
16|46|83.78
17|18|88.27
17|21|59.63
17|24|83.90
17|45|73.84
18|26|46.19
18|27|74.43
18|37|34.92
18|47|91.36
19|30|98.38
19|32|87.02
19|42|44.99
19|44|80.12
19|46|57.47
20|23|50.94
20|37|73.27
20|49|82.18
22|23|83.39
22|29|68.94
22|49|51.19
23|29|55.24
23|49|41.10
26|27|56.60
26|37|74.80
26|47|78.16
27|37|79.16
27|47|21.62
28|32|74.89
29|44|69.01
29|49|65.17
30|44|69.65
31|36|77.16
31|39|55.97
31|40|94.80
32|42|51.89
32|46|65.82
34|38|60.16
34|43|71.11
35|36|42.57
35|39|57.15
35|41|51.36
36|39|56.56
36|41|88.69
37|47|89.09
38|43|74.69
39|40|80.61
42|46|64.72
44|46|80.39
