0|27|33.84
0|42|32.45
0|55|51.11
0|63|78.00
0|64|46.98
1|8|84.14
1|23|61.54
1|31|65.10
1|37|83.47
1|46|69.73
1|49|74.83
1|73|33.70
1|75|74.37
1|89|65.86
1|96|86.61
1|98|68.19
1|99|47.96
2|14|44.82
2|27|76.45
2|42|78.14
2|55|83.48
2|82|44.23
2|83|37.61
2|84|83.61
2|85|65.90
3|5|99.49
3|15|95.60
3|19|21.45
3|20|95.70
3|21|69.65
3|26|88.70
3|33|20.40
3|36|96.50
3|38|29.53
3|41|76.62
3|43|82.08
3|44|41.48
3|47|93.63
3|48|39.20
3|61|80.19
3|67|93.27
3|69|86.38
3|79|68.13
3|93|97.95
4|6|47.96
4|9|72.98
4|12|97.53
4|26|69.39
4|32|8.98
4|38|92.36
4|44|75.67
4|88|99.30
4|90|40.71
5|6|80.62
5|8|90.70
5|17|95.66
5|20|74.70
5|33|83.17
5|34|26.19
5|44|69.77
5|61|66.43
5|79|95.73
5|80|79.44
5|90|70.37
5|93|69.57
6|22|90.20
6|32|50.72
6|44|86.90
6|90|19.70
7|23|72.32
7|31|41.08
7|37|98.18
7|51|2.24
7|62|18.78
7|89|52.03
7|98|59.68
7|99|58.02
8|15|86.48
8|17|96.50
8|20|60.51
8|34|66.40
8|46|71.52
8|49|99.80
8|61|73.35
8|73|81.37
8|75|21.28
8|80|36.58
8|93|56.09
8|95|85.42
8|96|71.42
9|11|98.62
9|26|37.89
9|32|70.96
9|38|97.02
9|67|62.82
9|68|93.65
9|69|70.00
9|71|61.75
9|97|88.26
10|13|87.77
10|57|87.21
10|60|72.76
10|72|80.01
10|76|66.38
10|78|32.91
10|81|46.08
11|19|79.31
11|24|80.08
11|26|75.58
11|30|97.41
11|38|80.49
11|43|63.93
11|52|38.85
11|59|53.89
11|67|36.77
11|68|7.93
11|69|32.40
11|70|79.47
11|86|89.31
11|97|58.14
12|22|67.77
12|32|88.55
12|57|64.18
12|71|79.69
12|72|81.00
12|88|5.60
13|28|55.20
13|57|88.55
13|60|15.84
13|72|69.62
13|76|22.28
13|78|56.47
13|81|45.97
14|27|84.93
14|82|7.02
14|83|71.58
14|84|82.10
14|85|97.21
15|18|67.50
15|20|35.28
15|21|62.10
15|33|79.28
15|34|85.70
15|36|59.72
15|41|41.78
15|46|72.86
15|47|56.08
15|48|58.49
15|49|92.92
15|61|40.25
15|74|96.32
15|75|74.72
15|79|27.47
15|80|51.57
15|93|41.88
15|95|37.37
16|39|32.03
16|40|75.18
16|50|76.46
16|53|69.37
16|54|8.23
16|55|86.89
16|56|89.89
16|58|66.44
16|63|56.40
16|64|77.52
16|66|29.40
16|87|58.66
16|91|79.94
17|34|95.12
17|39|85.11
17|53|46.24
17|58|67.42
17|63|74.41
17|64|95.92
17|91|46.15
17|96|76.04
18|21|61.81
18|36|34.56
18|41|53.45
18|46|99.78
18|47|36.39
18|48|92.18
18|74|81.54
18|79|78.16
18|94|95.11
18|95|63.21
19|21|80.73
19|26|73.66
19|33|41.76
19|38|16.90
19|41|91.68
19|43|68.79
19|44|51.23
19|48|57.27
19|52|90.86
19|59|91.47
19|67|72.79
19|68|84.23
19|69|65.52
19|79|87.90
20|21|87.70
20|33|75.85
20|34|51.59
20|36|92.42
20|41|70.08
20|44|97.52
20|46|78.96
20|47|88.49
20|48|67.90
20|61|16.29
20|75|56.63
20|79|41.02
20|80|24.39
