0|27|33.84
0|42|32.45
0|55|51.11
0|63|78.00
0|64|46.98
0|107|79.72
0|115|59.29
0|119|80.27
0|120|93.47
0|128|63.88
0|138|62.01
0|141|32.05
0|148|96.02
0|149|80.32
0|154|50.50
0|181|5.10
0|184|77.63
0|199|77.83
0|211|52.13
0|231|82.17
0|253|77.84
0|261|59.27
0|262|98.89
0|273|93.14
0|274|60.51
0|277|13.76
0|289|61.54
0|295|65.60
0|299|75.64
1|8|84.14
1|23|61.54
1|31|65.10
1|37|83.47
1|46|69.73
1|49|74.83
1|73|33.70
1|75|74.37
1|89|65.86
1|96|86.61
1|98|68.19
1|99|47.96
1|125|97.19
1|130|89.36
1|144|50.53
1|147|99.34
1|151|73.68
1|160|46.18
1|166|28.63
1|176|64.86
1|178|99.82
1|183|84.31
1|187|12.10
1|189|56.53
1|216|80.82
1|220|39.50
1|230|48.92
1|237|61.03
1|244|70.38
1|246|70.54
1|250|65.53
1|254|70.55
1|258|78.00
1|263|75.30
1|264|4.20
1|267|33.87
1|268|80.71
1|288|98.71
1|292|60.09
1|296|98.41
1|298|16.06
2|14|44.82
2|27|76.45
2|42|78.14
2|55|83.48
2|82|44.23
2|83|37.61
2|84|83.61
2|85|65.90
2|104|61.37
2|119|43.22
2|129|85.63
2|138|81.76
2|141|79.18
2|148|25.08
2|158|96.62
2|184|79.35
2|185|31.51
2|193|56.80
2|196|60.94
2|209|15.14
2|211|63.14
2|248|14.43
2|251|4.97
2|261|64.64
2|299|30.20
3|5|99.49
3|15|95.60
3|19|21.45
3|20|95.70
3|21|69.65
3|26|88.70
3|33|20.40
3|36|96.50
3|38|29.53
3|41|76.62
3|43|82.08
3|44|41.48
3|47|93.63
3|48|39.20
3|61|80.19
3|67|93.27
3|69|86.38
3|79|68.13
3|93|97.95
3|103|91.10
3|110|80.92
3|116|39.70
3|118|85.04
3|124|53.43
3|133|66.10
3|146|24.48
3|150|70.89
3|155|75.80
3|157|88.11
3|164|81.97
3|168|62.15
3|174|94.98
3|195|58.08
3|198|61.52
3|203|62.16
3|207|59.41
3|212|56.07
3|213|23.73
3|215|39.22
3|227|21.43
3|228|70.11
3|236|28.10
3|252|42.93
3|255|94.17
3|265|89.68
3|269|87.21
3|290|65.97
4|6|47.96
4|9|72.98
4|12|97.53
4|26|69.39
4|32|8.98
4|38|92.36
4|44|75.67
4|88|99.30
4|90|40.71
4|110|55.60
4|112|4.08
4|114|98.80
4|118|40.33
4|124|98.38
4|142|73.78
4|157|81.24
4|168|78.45
4|171|96.90
4|192|52.11
4|195|52.98
4|200|81.30
4|218|49.42
4|221|85.64
4|222|62.84
4|223|87.29
4|227|92.85
4|228|48.67
4|236|92.67
4|240|55.51
4|249|65.35
4|252|95.93
4|265|26.29
4|269|73.37
4|275|88.49
4|279|97.12
4|280|75.17
4|293|29.20
4|294|48.14
4|297|67.11
5|6|80.62
5|8|90.70
5|17|95.66
5|20|74.70
5|33|83.17
5|34|26.19
5|44|69.77
5|61|66.43
5|79|95.73
5|80|79.44
5|90|70.37
5|93|69.57
5|114|18.43
5|118|67.92
5|124|46.12
5|125|98.40
5|127|65.91
5|136|52.79
5|146|86.41
5|152|28.37
5|159|92.78
5|168|44.13
5|195|88.92
5|198|76.63
5|201|70.86
5|205|83.93
5|206|72.67
5|234|70.94
5|236|73.09
5|252|56.60
5|257|39.16
5|269|33.50
5|270|60.39
