0|4|76.19
0|10|82.53
0|22|144.10
0|26|99.49
0|28|127.95
0|29|146.51
0|30|88.11
0|33|65.01
0|38|76.49
0|43|69.11
0|45|140.84
0|46|45.66
1|11|136.14
1|14|82.20
1|16|50.61
1|18|71.17
1|19|123.39
1|21|47.15
1|27|104.03
2|8|24.40
2|26|149.63
2|28|81.96
2|31|124.18
2|33|146.24
2|36|37.42
2|38|149.02
2|43|98.39
2|45|126.43
2|46|125.29
2|48|111.02
3|5|123.97
3|7|32.51
3|19|90.34
3|20|84.23
3|21|146.15
3|22|96.48
3|25|145.84
3|26|148.29
3|27|134.67
3|29|137.76
3|35|132.90
3|39|141.05
3|40|122.64
3|44|90.23
3|49|27.36
4|7|138.61
4|10|104.44
4|20|106.96
4|22|71.62
4|26|47.68
4|28|114.47
4|29|79.97
4|33|138.16
4|38|34.36
4|43|118.22
4|46|67.84
4|49|138.75
5|7|143.76
5|12|127.24
5|14|136.44
5|25|26.18
5|34|105.97
5|35|39.74
5|39|122.69
5|44|89.56
5|49|147.52
6|12|66.12
6|23|46.04
6|31|81.09
6|32|5.11
6|34|136.41
6|37|39.52
6|39|77.22
6|40|119.35
6|44|130.48
6|47|37.67
6|48|95.57
7|19|109.79
7|20|51.88
7|22|67.34
7|26|116.88
7|29|123.70
7|38|137.33
7|39|131.83
7|40|96.80
7|44|87.97
7|49|13.70
8|26|143.17
8|28|71.23
8|31|100.73
8|36|17.22
8|38|146.33
8|40|140.47
8|43|112.14
8|45|150.00
8|46|130.27
8|48|86.71
9|10|148.11
9|13|103.36
9|15|41.95
9|17|80.14
9|24|97.18
9|41|76.36
9|42|57.79
10|13|108.23
10|15|108.01
10|17|137.10
10|26|149.27
10|29|129.26
10|30|131.80
10|33|129.13
10|38|128.86
10|46|122.44
11|16|128.96
11|17|138.23
11|19|102.35
11|24|122.97
11|27|61.78
12|23|24.04
12|25|144.89
12|31|137.81
12|32|69.44
12|34|78.93
12|37|34.47
12|39|40.58
12|40|118.87
12|44|84.81
12|47|92.86
12|48|136.22
13|15|71.57
14|16|129.44
14|18|135.77
14|19|147.59
14|21|46.03
14|25|128.30
14|35|99.20
15|17|84.28
15|24|132.43
15|41|115.82
15|42|98.74
16|18|36.36
16|21|97.75
16|27|120.90
17|24|90.14
17|29|98.43
17|41|94.84
17|42|92.72
18|21|114.99
19|21|109.24
19|22|140.25
19|27|44.74
19|29|122.44
19|49|96.33
20|22|42.50
20|26|72.70
20|28|106.11
20|29|124.01
20|38|95.35
20|39|126.73
20|40|62.40
20|44|101.58
20|46|138.41
20|48|132.04
20|49|61.75
21|27|108.24
21|35|126.73
22|26|54.69
22|28|115.51
22|29|83.12
22|38|72.01
22|40|102.33
22|44|140.13
22|46|119.49
22|49|69.18
23|31|123.74
23|32|50.20
23|34|91.05
23|37|10.46
23|39|55.64
23|40|125.84
23|44|105.65
23|47|69.11
23|48|128.80
24|41|29.95
24|42|49.11
25|34|109.15
25|35|30.13
25|39|145.30
25|44|115.43
26|28|72.94
26|29|109.60
26|33|148.90
26|36|127.99
26|38|23.14
26|40|107.81
26|43|112.08
26|46|66.82
26|48|144.88
26|49|121.59
27|29|144.21
27|49|140.84
28|31|123.77
28|33|147.34
28|36|55.32
28|38|80.24
28|40|94.85
28|43|94.77
28|46|82.29
28|48|87.81
29|38|109.39
29|46|147.71
29|49|115.94
30|33|35.58
30|43|89.21
30|45|86.70
30|46|115.05
31|32|76.06
31|36|96.42
31|37|119.50
31|39|127.19
31|40|112.58
31|47|93.34
31|48|40.82
32|34|140.89
32|37|44.16
32|39|78.02
32|40|116.53
32|44|130.96
32|47|39.42
32|48|90.65
33|38|128.38
33|43|53.93
33|45|80.04
33|46|82.20
34|35|138.54
34|37|96.96
34|39|109.72
34|44|126.19
34|47|149.38
35|44|122.95
36|38|132.71
36|40|124.22
36|43|109.50
36|46|121.03
36|48|76.03
37|39|64.44
37|40|131.00
37|44|115.46
37|47|59.10
37|48|127.82
38|40|129.75
38|43|96.44
38|46|47.64
38|49|140.83
39|40|80.39
39|44|53.50
39|47|112.74
39|48|114.04
39|49|144.45
40|44|83.84
40|48|76.95
40|49|110.18
41|42|20.87
43|45|89.94
43|46|50.57
44|48|146.24
44|49|98.80
45|46|139.46
47|48|119.77
