0|1|138.07
0|2|143.80
0|13|148.24
0|21|55.62
0|25|148.74
0|26|102.15
0|33|59.63
0|35|12.87
0|40|71.63
0|42|64.59
0|46|121.51
0|47|148.20
0|49|144.58
0|57|80.94
0|75|130.49
0|81|114.41
0|82|19.33
0|85|141.99
0|88|87.00
0|89|91.68
0|91|69.17
0|93|74.73
0|95|93.72
0|96|124.51
0|101|146.97
0|102|40.90
0|111|144.28
0|119|58.41
0|121|87.52
0|122|59.08
0|125|96.16
0|130|83.34
0|131|146.03
0|132|91.66
0|139|91.49
0|140|134.84
0|141|126.37
0|152|110.99
0|154|120.66
0|157|140.05
0|158|129.62
0|164|126.11
0|166|99.47
0|169|84.57
0|171|42.70
0|176|99.42
0|177|26.50
0|179|98.79
0|187|85.72
0|190|143.35
0|191|77.01
0|194|98.28
0|202|30.13
0|211|96.05
0|213|87.41
0|214|92.84
0|219|140.95
0|223|84.28
0|225|146.73
0|229|59.56
0|231|67.65
0|237|90.68
0|239|31.19
0|240|43.39
0|242|37.81
0|247|131.85
0|249|127.73
0|250|94.66
0|252|140.16
0|255|121.56
0|261|95.85
0|263|146.11
0|265|95.73
0|282|132.28
0|284|99.06
0|289|127.38
0|291|142.59
0|292|88.48
0|295|126.11
0|305|124.41
0|306|88.94
0|314|143.24
0|327|85.28
0|329|44.83
0|332|122.77
0|335|97.78
0|345|146.83
0|346|129.83
0|348|52.48
0|352|57.27
0|356|142.77
0|368|38.57
0|372|135.45
0|373|50.13
0|376|117.57
0|380|49.01
0|382|84.72
0|387|144.98
0|394|137.28
0|396|121.94
0|397|124.25
1|6|141.60
1|10|115.95
1|13|95.86
1|17|96.19
1|19|141.49
1|26|35.92
1|27|122.50
1|33|81.32
1|35|127.10
1|42|73.80
1|44|98.65
1|45|100.80
1|46|41.72
1|47|140.11
1|54|105.18
1|61|147.27
1|75|70.18
1|78|89.82
1|80|113.56
1|81|81.87
1|98|55.62
1|100|77.16
1|101|130.24
1|102|117.76
1|104|102.51
1|105|140.91
1|111|97.28
1|114|81.21
1|115|58.87
1|122|91.61
1|125|72.70
1|131|12.13
1|136|119.59
1|139|53.45
1|144|110.51
1|147|58.04
1|152|148.64
1|158|138.73
1|161|141.93
1|163|106.92
1|164|66.97
1|165|105.50
1|166|144.29
1|169|139.85
1|171|101.33
1|177|118.37
1|183|114.60
1|187|91.00
1|190|110.59
1|191|70.82
1|193|120.14
1|197|95.83
1|202|107.96
1|205|99.01
1|212|123.46
1|213|137.81
1|214|46.05
1|222|143.84
1|224|105.39
1|229|85.82
1|236|126.57
1|237|64.19
1|240|129.80
1|241|131.19
1|242|100.32
1|252|121.31
1|253|96.18
1|261|130.72
1|262|68.83
1|264|43.58
1|278|103.16
1|279|39.14
1|281|126.76
1|282|52.83
1|291|4.52
1|295|81.97
1|305|148.94
1|308|145.75
1|313|38.29
1|316|103.13
1|331|144.08
1|335|47.84
1|346|113.33
1|348|129.05
1|349|74.25
1|356|137.12
1|362|111.62
1|367|93.28
1|368|109.27
1|372|129.74
1|373|104.44
1|375|96.37
1|378|60.94
1|380|97.83
1|388|144.76
1|393|147.10
1|395|108.62
1|396|148.79
1|398|98.84
1|399|135.83
2|8|148.63
2|10|123.92
2|16|96.16
2|17|122.56
2|19|36.10
2|20|148.48
2|25|56.19
2|26|142.59
2|28|16.72
2|31|23.02
2|33|148.06
2|35|133.98
2|36|143.48
2|40|118.92
2|42|129.77
2|58|99.39
2|61|115.28
2|70|51.14
2|81|77.23
2|85|15.25
2|88|81.51
2|90|124.59
2|91|145.79
2|96|43.83
2|98|139.00
2|99|10.67
2|101|36.57
2|108|121.89
2|109|132.65
2|111|70.76
2|113|31.94
2|122|104.62
2|130|65.10
2|140|78.46
2|150|70.48
2|157|60.32
2|158|20.70
2|164|93.26
2|166|45.15
2|167|50.98
2|182|110.36
2|185|142.72
2|187|79.96
2|191|109.41
2|197|91.50
2|202|134.84
2|211|87.27
2|213|56.64
2|214|133.10
2|218|95.01
2|220|131.75
2|224|134.17
2|226|145.11
2|227|145.26
2|236|98.00
2|239|122.27
2|242|132.86
2|259|128.08
2|265|136.26
2|268|143.82
2|271|125.14
2|275|117.74
2|278|127.68
2|295|78.24
2|298|69.16
2|300|88.92
2|306|93.29
2|308|110.12
2|310|68.42
2|313|135.62
2|316|101.30
2|328|70.24
2|329|116.90
2|331|145.22
2|332|23.55
2|335|120.35
2|343|98.87
2|345|80.53
2|355|129.78
2|356|25.60
2|357|37.88
2|362|63.45
2|368|113.24
2|370|97.21
2|372|30.45
2|377|137.73
2|391|82.76
2|393|118.01
2|395|65.90
2|396|21.95
3|15|114.17
3|18|135.14
3|27|148.62
3|37|73.18
3|39|136.24
3|41|88.90
3|43|65.46
3|44|130.18
3|51|104.89
3|52|40.01
3|56|66.89
3|62|35.21
3|65|26.75
3|68|130.94
3|71|83.27
3|74|57.84
3|78|137.36
3|97|39.54
3|104|134.70
3|107|71.14
3|117|147.40
3|120|111.07
3|124|75.34
3|126|112.86
3|127|121.55
3|128|45.14
3|129|133.00
3|136|113.94
3|137|84.00
3|144|120.44
3|145|115.22
3|146|137.93
3|153|149.10
3|159|67.48
3|160|139.43
3|161|109.80
3|162|23.24
3|168|28.10
3|172|60.08
3|173|120.15
3|175|42.99
3|183|114.15
3|188|85.07
3|192|66.00
3|193|138.73
3|198|136.40
3|205|128.58
3|206|34.79
3|209|129.48
3|212|135.45
3|216|114.38
3|232|126.52
3|234|140.24
3|235|28.50
3|254|75.01
3|260|84.72
3|272|129.37
3|276|96.87
3|277|73.41
3|281|108.25
3|290|88.88
3|293|77.11
3|294|61.39
3|296|134.71
3|302|114.39
3|315|66.76
3|320|86.47
3|321|119.28
3|324|29.71
3|325|92.93
3|347|99.23
3|350|95.03
3|354|149.38
3|359|76.63
3|363|24.95
3|364|61.32
3|365|76.32
3|374|57.75
3|384|114.86
3|389|124.07
3|390|99.03
4|21|118.07
4|24|81.91
4|38|115.77
4|48|25.75
4|49|57.37
4|50|73.93
4|53|86.63
4|57|106.61
4|60|73.30
4|63|118.24
4|72|101.01
4|83|47.77
4|86|106.45
4|89|128.44
4|92|70.39
4|93|117.55
4|95|74.41
4|103|109.26
4|119|121.83
4|121|79.74
4|123|138.43
4|132|94.14
4|135|5.31
4|138|80.71
4|141|54.49
4|142|142.01
4|143|122.26
4|148|95.16
4|152|136.07
4|154|53.98
4|155|52.96
4|169|134.52
4|176|120.86
4|179|94.43
4|181|109.64
4|184|54.16
4|194|91.14
4|207|63.84
4|208|141.42
4|215|68.50
4|219|63.37
4|223|110.75
4|225|123.24
4|228|128.35
4|230|131.54
4|231|104.56
4|238|45.11
4|240|147.67
4|243|99.60
4|244|149.35
4|246|117.63
4|247|62.65
4|249|109.33
4|250|96.44
4|255|69.76
4|261|147.66
4|267|98.38
4|273|89.72
4|284|106.09
4|286|27.43
4|289|78.68
4|297|53.65
4|299|89.44
4|301|87.95
4|305|145.31
4|307|76.98
4|314|47.32
4|322|8.71
4|323|99.61
4|327|123.33
4|333|147.14
4|334|90.19
4|338|53.27
4|339|126.36
4|340|103.82
4|348|145.70
4|351|17.18
4|352|147.93
4|366|66.66
4|371|83.26
4|376|100.90
4|381|91.90
4|382|122.92
4|383|30.39
4|385|110.75
4|387|67.39
4|392|46.27
4|394|140.10
5|6|119.45
5|8|101.74
5|9|20.09
5|10|97.30
5|11|57.89
5|17|111.75
5|20|106.51
5|29|44.07
5|32|11.42
5|36|129.30
5|45|110.25
5|54|128.55
5|55|147.01
5|58|128.25
5|61|96.12
5|76|99.73
5|79|25.69
5|87|145.79
5|90|126.74
5|98|141.17
5|105|54.00
5|108|126.56
5|114|117.37
5|116|65.68
5|133|90.99
5|163|87.76
5|165|98.00
5|170|106.95
5|189|28.38
5|197|138.36
5|220|84.93
5|224|97.67
5|226|123.20
5|227|66.10
5|233|23.94
5|236|115.48
5|241|119.97
5|262|126.01
5|268|109.52
5|269|132.70
5|271|130.55
5|275|102.22
5|278|103.17
5|283|41.10
5|308|101.27
5|310|148.79
5|316|123.61
5|317|47.13
5|326|19.64
5|331|68.02
5|343|129.84
5|353|56.35
5|355|117.53
5|358|68.37
5|367|104.67
5|369|148.33
5|375|100.41
5|388|63.15
5|393|93.36
5|398|143.74
5|399|117.53
6|9|113.56
6|10|129.80
6|11|66.76
6|12|128.07
6|14|122.26
6|17|124.99
6|18|99.75
6|23|148.40
6|29|87.99
6|30|136.10
6|32|114.98
6|34|70.16
6|45|49.86
6|54|36.41
6|55|83.29
6|76|68.78
6|78|138.14
6|79|118.82
6|80|44.17
6|87|93.58
6|98|115.05
6|100|67.24
6|104|113.66
6|105|95.12
6|114|74.94
6|115|83.82
6|116|65.69
6|120|117.69
6|131|136.58
6|133|37.52
6|144|130.56
6|145|136.99
6|147|84.95
6|149|58.65
6|156|86.59
6|163|86.11
6|165|57.83
6|170|38.30
6|173|107.83
6|174|127.79
6|188|145.90
6|189|97.77
6|196|69.92
6|212|95.98
6|216|132.80
6|217|126.02
6|222|32.98
6|224|115.75
6|227|139.02
6|232|105.24
6|233|114.59
6|241|10.47
6|248|115.43
6|253|63.69
6|258|143.66
6|260|146.14
6|262|93.36
6|264|102.12
6|269|85.22
6|270|111.07
6|278|121.49
6|279|144.82
6|283|79.24
6|285|88.67
6|288|112.38
6|291|137.23
6|302|139.53
6|312|110.47
6|313|129.20
6|316|146.65
6|317|83.95
6|318|95.10
6|319|132.98
6|320|146.79
6|321|136.97
6|326|99.85
6|331|127.94
6|337|78.31
6|353|76.27
6|354|120.48
6|367|71.52
6|369|87.08
6|375|74.00
6|378|95.86
6|388|122.94
6|398|45.71
6|399|6.40
7|15|95.48
7|22|123.73
7|39|124.70
7|41|125.26
7|56|142.14
7|59|128.98
7|64|98.76
7|67|131.78
7|68|134.49
7|69|66.29
7|71|117.80
7|77|147.39
7|84|41.36
7|94|64.92
7|106|92.59
7|110|27.62
7|112|35.69
7|117|144.48
7|118|72.26
7|126|82.08
7|129|58.61
7|134|59.89
7|146|89.98
7|151|67.18
7|160|51.73
7|178|57.92
7|195|27.20
7|198|82.93
7|199|29.10
7|200|65.34
7|201|67.43
7|203|64.24
7|210|131.81
7|234|52.05
7|245|147.67
7|251|34.34
7|254|117.84
7|257|102.62
7|272|95.54
7|274|45.58
7|276|128.96
7|280|78.08
7|287|63.06
7|290|103.41
7|296|56.53
7|309|137.32
7|311|83.66
7|336|63.68
7|342|16.20
7|344|123.15
7|360|34.64
7|361|143.63
7|379|56.57
8|9|94.66
8|10|98.82
8|16|62.82
8|17|117.97
8|19|119.81
8|20|5.09
8|28|134.59
8|29|114.89
8|31|130.59
8|32|98.01
8|36|27.76
8|58|49.31
8|61|65.88
8|79|87.41
8|90|29.16
8|99|138.05
8|101|130.45
8|105|107.77
8|108|30.52
8|109|113.43
8|111|135.48
8|113|116.78
8|150|134.97
8|163|129.90
8|167|144.78
8|182|104.33
8|185|85.92
8|189|129.62
8|197|121.76
8|204|125.64
8|218|105.05
8|220|42.32
8|224|112.63
8|226|21.75
8|227|66.17
8|233|92.00
8|236|88.34
8|259|116.14
8|268|8.01
8|271|31.72
8|275|40.23
8|278|112.47
8|283|128.62
8|300|113.55
8|308|67.71
8|310|80.98
8|316|110.99
8|317|147.81
8|326|115.13
8|331|79.40
8|343|49.77
8|355|20.65
8|356|137.22
8|357|112.51
8|358|37.03
8|362|122.92
8|370|91.59
8|372|142.97
8|375|148.01
8|377|125.79
8|388|82.68
8|391|89.11
8|393|66.12
8|395|124.38
9|10|77.29
9|11|59.99
9|16|142.68
9|17|91.69
9|20|99.68
9|29|29.00
9|32|8.73
9|36|122.39
9|45|96.70
9|54|117.23
9|58|114.38
9|61|78.41
9|76|106.20
9|79|7.91
9|80|145.89
9|90|116.82
9|98|122.06
9|100|140.47
9|105|35.34
9|108|116.21
9|111|143.03
9|114|100.77
9|115|144.11
9|116|69.64
9|133|90.31
9|147|145.60
9|163|69.58
9|165|83.49
9|170|107.68
9|189|38.50
9|197|118.37
9|220|70.69
9|222|146.39
9|224|77.67
9|226|116.41
9|227|48.49
9|233|4.19
9|236|96.39
9|241|112.38
9|262|107.91
9|264|135.74
9|268|101.96
9|269|140.01
9|271|120.90
9|275|88.10
9|278|83.10
9|283|35.11
9|308|83.50
9|310|132.37
9|313|141.93
9|316|103.64
9|317|54.73
9|326|21.37
9|331|48.63
9|343|116.06
9|353|62.57
9|355|107.90
